factura_id,cliente_id,fecha_factura,monto,estado_pago
F582,C0582,2025-03-08,172.66,Cobrado
F583,C0583,2025-04-02,303.94,Pendiente
F584,C0584,2025-04-03,358.01,Pendiente
F585,C0585,2025-03-16,457.25,Cobrado
F586,C0586,2025-03-05,330.46,Pendiente
F587,C0587,2025-04-05,362.73,Pendiente
F588,C0588,2025-03-25,395.43,Cobrado
F589,C0589,2025-03-29,330.32,Cobrado
F590,C0590,2025-04-02,128.87,Cobrado
F591,C0591,2025-03-16,111.74,Cobrado
F592,C0592,2025-03-05,75.49,Cobrado
F593,C0593,2025-03-09,266.64,Pendiente
F594,C0594,2025-03-14,377.15,Pendiente
F595,C0595,2025-04-03,496.16,Cobrado
F596,C0596,2025-03-24,496.05,Pendiente
F597,C0597,2025-03-09,335.59,Cobrado
F598,C0598,2025-03-12,486.45,Cobrado
F599,C0599,2025-03-10,332.4,Pendiente
F600,C0600,2025-03-10,273.74,Pendiente
F601,C0601,2025-03-24,256.6,Cobrado
F602,C0602,2025-03-21,256.47,Cobrado
F603,C0603,2025-03-31,169.79,Pendiente
F604,C0604,2025-03-29,291.52,Pendiente
F605,C0605,2025-03-09,296.06,Pendiente
F606,C0606,2025-03-17,417.76,Cobrado
F607,C0607,2025-04-05,456.2,Pendiente
F608,C0608,2025-03-15,207.29,Cobrado
F609,C0609,2025-03-12,437.54,Pendiente
F610,C0610,2025-03-26,400.75,Pendiente
F611,C0611,2025-04-04,451.29,Cobrado
F612,C0612,2025-03-09,208.19,Cobrado
F613,C0613,2025-04-04,120.54,Cobrado
F614,C0614,2025-03-08,489.27,Cobrado
F615,C0615,2025-03-17,298.49,Pendiente
F616,C0616,2025-04-02,191.8,Cobrado
F617,C0617,2025-03-29,451.59,Pendiente
F618,C0618,2025-03-25,380.42,Pendiente
F619,C0619,2025-03-23,256.22,Pendiente
F620,C0620,2025-04-02,241.29,Pendiente
F621,C0621,2025-03-12,300.89,Cobrado
F622,C0622,2025-03-20,307.28,Pendiente
F623,C0623,2025-03-25,183.39,Pendiente
F624,C0624,2025-03-15,224.27,Pendiente
F625,C0625,2025-03-11,88.41,Cobrado
F626,C0626,2025-03-20,133.93,Cobrado
F627,C0627,2025-03-10,260.65,Pendiente
F628,C0628,2025-03-10,402.77,Pendiente
F629,C0629,2025-03-12,487.83,Cobrado
F630,C0630,2025-03-21,267.69,Cobrado
F631,C0631,2025-03-17,103.01,Pendiente
F632,C0632,2025-03-17,53.46,Cobrado
F633,C0633,2025-03-28,136.06,Pendiente
F634,C0634,2025-03-29,466.09,Cobrado
F635,C0635,2025-04-01,74.68,Cobrado
F636,C0636,2025-03-29,388.95,Pendiente
F637,C0637,2025-03-08,275.95,Cobrado
F638,C0638,2025-03-31,443.92,Pendiente
F639,C0639,2025-03-22,324.72,Pendiente
F640,C0640,2025-03-31,286.33,Cobrado
F641,C0641,2025-03-26,221.0,Cobrado
F642,C0642,2025-03-26,191.73,Pendiente
F643,C0643,2025-03-25,65.41,Cobrado
F644,C0644,2025-03-31,317.67,Pendiente
F645,C0645,2025-03-23,80.14,Pendiente
F646,C0646,2025-03-22,214.39,Cobrado
F647,C0647,2025-03-12,250.24,Cobrado
F648,C0648,2025-03-12,103.15,Cobrado
F649,C0649,2025-03-22,379.07,Pendiente
F650,C0650,2025-03-16,261.86,Cobrado
F651,C0651,2025-04-02,56.51,Pendiente
F652,C0652,2025-03-24,143.32,Pendiente
F653,C0653,2025-03-29,163.46,Cobrado
F654,C0654,2025-03-28,238.72,Pendiente
F655,C0655,2025-03-20,165.61,Pendiente
F656,C0656,2025-04-02,268.53,Pendiente
F657,C0657,2025-03-24,379.27,Cobrado
F658,C0658,2025-03-22,392.73,Pendiente
F659,C0659,2025-03-19,255.71,Pendiente
F660,C0660,2025-03-25,295.28,Pendiente
F661,C0661,2025-03-19,127.39,Pendiente
F662,C0662,2025-03-12,436.5,Cobrado
F663,C0663,2025-03-27,241.35,Cobrado
F664,C0664,2025-04-03,72.97,Pendiente
F665,C0665,2025-03-15,180.96,Cobrado
F666,C0666,2025-03-14,311.03,Pendiente
F667,C0667,2025-03-16,397.53,Cobrado
F668,C0668,2025-03-14,278.27,Pendiente
F669,C0669,2025-03-07,87.17,Pendiente
F670,C0670,2025-03-12,77.9,Pendiente
F671,C0671,2025-03-18,492.9,Cobrado
F672,C0672,2025-03-31,303.32,Pendiente
F673,C0673,2025-03-25,192.53,Cobrado
F674,C0674,2025-03-12,71.98,Cobrado
F675,C0675,2025-04-01,177.9,Cobrado
F676,C0676,2025-03-21,186.76,Pendiente
F677,C0677,2025-03-19,405.57,Pendiente
F678,C0678,2025-03-30,148.8,Pendiente
F679,C0679,2025-03-23,414.4,Cobrado
F680,C0680,2025-03-25,355.89,Pendiente
F681,C0681,2025-03-22,183.89,Pendiente
F682,C0682,2025-04-05,92.87,Pendiente
F683,C0683,2025-03-26,158.86,Pendiente
F684,C0684,2025-03-14,451.13,Pendiente
F685,C0685,2025-04-03,270.63,Pendiente
F686,C0686,2025-03-06,390.44,Pendiente
F687,C0687,2025-03-22,324.69,Pendiente
F688,C0688,2025-04-02,470.38,Cobrado
F689,C0689,2025-03-10,399.15,Cobrado
F690,C0690,2025-03-15,361.26,Pendiente
F691,C0691,2025-03-26,372.84,Cobrado
F692,C0692,2025-03-09,142.68,Cobrado
F693,C0693,2025-03-27,158.06,Cobrado
F694,C0694,2025-03-19,281.66,Cobrado
F695,C0695,2025-04-02,354.7,Pendiente
F696,C0696,2025-03-13,241.24,Cobrado
F697,C0697,2025-03-17,381.87,Pendiente
F698,C0698,2025-03-21,363.14,Pendiente
F699,C0699,2025-03-26,238.81,Cobrado
F700,C0700,2025-03-10,431.78,Pendiente
F701,C0701,2025-03-08,143.31,Cobrado
F702,C0702,2025-04-01,331.19,Pendiente
F703,C0703,2025-03-27,289.52,Pendiente
F704,C0704,2025-03-08,323.03,Cobrado
F705,C0705,2025-03-06,306.4,Cobrado
F706,C0706,2025-03-27,345.52,Pendiente
F707,C0707,2025-03-13,381.71,Cobrado
F708,C0708,2025-03-29,229.21,Cobrado
F709,C0709,2025-03-18,478.63,Pendiente
F710,C0710,2025-03-12,276.89,Cobrado
F711,C0711,2025-03-05,160.82,Pendiente
F712,C0712,2025-03-09,348.34,Cobrado
F713,C0713,2025-04-02,159.82,Pendiente
F714,C0714,2025-03-08,255.98,Pendiente
F715,C0715,2025-03-06,480.29,Cobrado
F716,C0716,2025-03-06,346.07,Cobrado
F717,C0717,2025-03-05,107.87,Pendiente
F718,C0718,2025-03-08,173.53,Cobrado
F719,C0719,2025-03-17,121.33,Pendiente
F720,C0720,2025-03-10,103.05,Pendiente
F721,C0721,2025-03-27,269.68,Pendiente
F722,C0722,2025-04-04,259.78,Pendiente
F723,C0723,2025-03-15,342.24,Cobrado
F724,C0724,2025-04-04,160.65,Cobrado
F725,C0725,2025-03-05,430.23,Cobrado
F726,C0726,2025-03-31,238.5,Pendiente
F727,C0727,2025-03-12,378.26,Cobrado
F728,C0728,2025-03-23,267.89,Cobrado
F729,C0729,2025-03-11,332.88,Pendiente
F730,C0730,2025-03-08,326.18,Cobrado
F731,C0731,2025-03-27,54.83,Pendiente
F732,C0732,2025-03-27,103.01,Pendiente
F733,C0733,2025-03-05,245.01,Cobrado
F734,C0734,2025-03-14,238.69,Cobrado
F735,C0735,2025-03-18,191.42,Pendiente
F736,C0736,2025-03-28,74.88,Pendiente
F737,C0737,2025-03-18,107.76,Cobrado
F738,C0738,2025-03-29,191.36,Pendiente
F739,C0739,2025-03-28,250.36,Pendiente
F740,C0740,2025-03-15,162.63,Pendiente
F741,C0741,2025-03-05,402.07,Pendiente
F742,C0742,2025-03-14,351.2,Cobrado
F743,C0743,2025-03-31,254.4,Pendiente
F744,C0744,2025-03-07,121.81,Cobrado
F745,C0745,2025-03-16,176.09,Pendiente
F746,C0746,2025-03-11,466.46,Cobrado
F747,C0747,2025-03-24,416.91,Cobrado
F748,C0748,2025-03-31,212.93,Pendiente
F749,C0749,2025-03-05,110.93,Cobrado
F750,C0750,2025-03-05,116.44,Cobrado
F751,C0751,2025-03-23,193.15,Pendiente
F752,C0752,2025-03-29,253.15,Cobrado
F753,C0753,2025-03-23,392.23,Pendiente
F754,C0754,2025-03-31,308.18,Cobrado
F755,C0755,2025-03-25,156.46,Cobrado
F756,C0756,2025-03-24,145.41,Cobrado
F757,C0757,2025-03-12,214.81,Pendiente
F758,C0758,2025-03-17,439.35,Cobrado
F759,C0759,2025-03-15,212.42,Cobrado
F760,C0760,2025-03-15,124.68,Cobrado
F761,C0761,2025-03-26,375.01,Pendiente
F762,C0762,2025-04-02,124.79,Pendiente
F763,C0763,2025-03-22,454.48,Cobrado
F764,C0764,2025-03-23,280.97,Cobrado
F765,C0765,2025-03-28,272.69,Cobrado
F766,C0766,2025-03-22,440.89,Cobrado
F767,C0767,2025-03-26,202.69,Cobrado
F768,C0768,2025-04-04,323.98,Pendiente
F769,C0769,2025-03-06,321.13,Pendiente
F770,C0770,2025-03-11,253.64,Cobrado
F771,C0771,2025-03-13,67.4,Pendiente
F772,C0772,2025-04-02,403.18,Pendiente
F773,C0773,2025-04-05,497.27,Cobrado
F774,C0774,2025-03-19,259.12,Pendiente
F775,C0775,2025-03-09,429.66,Pendiente
F776,C0776,2025-03-10,68.76,Cobrado
F777,C0777,2025-03-19,281.78,Pendiente
F778,C0778,2025-03-25,121.03,Pendiente
F779,C0779,2025-03-25,447.54,Cobrado
F780,C0780,2025-03-14,240.54,Pendiente
F781,C0781,2025-03-17,468.49,Cobrado
F782,C0782,2025-03-07,102.32,Cobrado
F783,C0783,2025-03-22,114.96,Pendiente
F784,C0784,2025-03-05,221.91,Pendiente
F785,C0785,2025-04-02,96.23,Cobrado
F786,C0786,2025-03-23,486.16,Pendiente
F787,C0787,2025-03-05,261.92,Pendiente
F788,C0788,2025-03-30,81.79,Cobrado
F789,C0789,2025-03-30,313.61,Cobrado
F790,C0790,2025-03-30,147.71,Cobrado
F791,C0791,2025-04-05,474.77,Cobrado
F792,C0792,2025-03-30,339.94,Cobrado
F793,C0793,2025-03-12,171.43,Cobrado
F794,C0794,2025-03-06,495.89,Pendiente
F795,C0795,2025-03-13,63.56,Cobrado
F796,C0796,2025-03-07,482.84,Cobrado
F797,C0797,2025-03-12,255.55,Pendiente
F798,C0798,2025-03-24,188.52,Cobrado
F799,C0799,2025-04-03,352.7,Pendiente
F800,C0800,2025-03-13,401.44,Pendiente
F801,C0801,2025-03-06,259.51,Cobrado
F802,C0802,2025-03-31,417.9,Cobrado
F803,C0803,2025-03-28,404.33,Pendiente
F804,C0804,2025-03-30,166.99,Cobrado
F805,C0805,2025-03-21,61.5,Pendiente
F806,C0806,2025-03-11,100.82,Pendiente
F807,C0807,2025-03-13,306.48,Pendiente
F808,C0808,2025-03-11,264.39,Cobrado
F809,C0809,2025-03-23,491.37,Pendiente
F810,C0810,2025-03-31,260.44,Pendiente
F811,C0811,2025-03-05,434.79,Pendiente
F812,C0812,2025-03-20,167.56,Pendiente
F813,C0813,2025-03-23,179.45,Cobrado
F814,C0814,2025-03-21,221.33,Pendiente
F815,C0815,2025-03-14,82.69,Pendiente
F816,C0816,2025-04-05,471.25,Pendiente
F817,C0817,2025-03-14,364.19,Pendiente
F818,C0818,2025-03-31,322.56,Cobrado
F819,C0819,2025-03-15,73.08,Cobrado
F820,C0820,2025-03-26,120.11,Cobrado
F821,C0821,2025-03-09,92.66,Cobrado
F822,C0822,2025-03-21,362.17,Cobrado
F823,C0823,2025-03-26,203.23,Cobrado
F824,C0824,2025-03-08,288.71,Cobrado
F825,C0825,2025-03-30,422.4,Cobrado
F826,C0826,2025-03-17,294.82,Pendiente
F827,C0827,2025-03-12,351.53,Cobrado
F828,C0828,2025-03-11,51.93,Cobrado
F829,C0829,2025-03-31,475.93,Pendiente
F830,C0830,2025-03-25,80.16,Cobrado
F831,C0831,2025-03-16,406.61,Cobrado
F832,C0832,2025-03-28,316.32,Cobrado
F833,C0833,2025-03-21,260.99,Pendiente
F834,C0834,2025-03-29,336.13,Cobrado
F835,C0835,2025-03-28,329.69,Pendiente
F836,C0836,2025-03-26,403.99,Pendiente
F837,C0837,2025-04-03,166.78,Cobrado
F838,C0838,2025-03-17,459.81,Cobrado
F839,C0839,2025-03-07,94.42,Pendiente
F840,C0840,2025-03-16,116.96,Pendiente
F841,C0841,2025-03-13,292.35,Cobrado
F842,C0842,2025-03-17,302.64,Pendiente
F843,C0843,2025-03-21,329.92,Pendiente
F844,C0844,2025-03-14,375.19,Pendiente
F845,C0845,2025-03-11,146.76,Pendiente
F846,C0846,2025-03-17,50.35,Pendiente
F847,C0847,2025-03-14,78.22,Cobrado
F848,C0848,2025-03-21,354.22,Pendiente
F849,C0849,2025-03-30,58.02,Pendiente
F850,C0850,2025-03-25,355.34,Pendiente
F851,C0851,2025-03-31,160.1,Cobrado
F852,C0852,2025-03-16,346.81,Pendiente
F853,C0853,2025-03-14,123.02,Pendiente
F854,C0854,2025-03-23,52.7,Cobrado
F855,C0855,2025-03-17,186.63,Cobrado
F856,C0856,2025-03-06,430.41,Cobrado
F857,C0857,2025-03-26,423.69,Pendiente
F858,C0858,2025-04-01,123.0,Pendiente
F859,C0859,2025-03-24,490.74,Pendiente
F860,C0860,2025-04-01,496.18,Cobrado
F861,C0861,2025-04-03,303.55,Cobrado
F862,C0862,2025-03-08,297.44,Pendiente
F863,C0863,2025-03-14,489.05,Cobrado
F864,C0864,2025-03-19,328.63,Cobrado
F865,C0865,2025-03-06,174.54,Pendiente
F866,C0866,2025-04-02,353.69,Cobrado
F867,C0867,2025-03-07,301.94,Cobrado
F868,C0868,2025-03-21,97.06,Cobrado
F869,C0869,2025-03-06,292.51,Pendiente
F870,C0870,2025-03-10,227.19,Cobrado
F871,C0871,2025-03-08,328.92,Pendiente
F872,C0872,2025-04-05,474.53,Cobrado
F873,C0873,2025-03-21,296.74,Pendiente
F874,C0874,2025-03-18,149.49,Cobrado
F875,C0875,2025-03-24,208.4,Pendiente
F876,C0876,2025-03-07,458.69,Pendiente
F877,C0877,2025-03-18,245.04,Pendiente
F878,C0878,2025-03-19,370.94,Pendiente
F879,C0879,2025-03-06,309.86,Pendiente
F880,C0880,2025-03-05,169.87,Pendiente
F881,C0881,2025-03-22,218.91,Pendiente
F882,C0882,2025-03-14,319.04,Cobrado
F883,C0883,2025-03-12,73.75,Cobrado
F884,C0884,2025-03-15,85.08,Cobrado
F885,C0885,2025-03-17,187.19,Cobrado
F886,C0886,2025-04-05,484.79,Cobrado
F887,C0887,2025-03-21,442.27,Cobrado
F888,C0888,2025-03-12,437.97,Cobrado
F889,C0889,2025-03-11,163.49,Pendiente
F890,C0890,2025-03-11,487.97,Pendiente
F891,C0891,2025-03-23,113.24,Cobrado
F892,C0892,2025-03-28,337.49,Cobrado
F893,C0893,2025-03-27,115.14,Pendiente
F894,C0894,2025-03-18,235.23,Pendiente
F895,C0895,2025-04-04,282.87,Cobrado
F896,C0896,2025-03-10,315.28,Cobrado
F897,C0897,2025-04-04,369.49,Cobrado
F898,C0898,2025-03-08,154.94,Pendiente
F899,C0899,2025-03-15,401.88,Pendiente
F900,C0900,2025-03-20,438.87,Pendiente
F901,C0901,2025-03-26,106.3,Cobrado
F902,C0902,2025-03-09,170.3,Pendiente
F903,C0903,2025-03-09,410.57,Cobrado
F904,C0904,2025-03-21,283.37,Cobrado
F905,C0905,2025-03-09,197.11,Cobrado
F906,C0906,2025-03-23,413.79,Cobrado
F907,C0907,2025-03-20,184.72,Cobrado
F908,C0908,2025-03-24,127.44,Pendiente
F909,C0909,2025-03-15,116.58,Cobrado
F910,C0910,2025-03-10,70.36,Pendiente
F911,C0911,2025-03-26,353.74,Cobrado
F912,C0912,2025-03-31,454.05,Pendiente
F913,C0913,2025-03-24,290.49,Cobrado
F914,C0914,2025-03-25,339.53,Pendiente
F915,C0915,2025-03-22,283.72,Cobrado
F916,C0916,2025-03-24,389.3,Cobrado
F917,C0917,2025-03-31,150.1,Pendiente
F918,C0918,2025-03-16,151.9,Cobrado
F919,C0919,2025-03-29,450.96,Cobrado
F920,C0920,2025-03-08,290.41,Cobrado
F921,C0921,2025-03-30,434.94,Pendiente
F922,C0922,2025-03-22,300.39,Pendiente
F923,C0923,2025-04-05,404.1,Pendiente
F924,C0924,2025-03-21,140.5,Cobrado
F925,C0925,2025-04-03,466.98,Cobrado
F926,C0926,2025-03-22,142.03,Cobrado
F927,C0927,2025-03-20,438.02,Cobrado
F928,C0928,2025-04-04,57.94,Cobrado
F929,C0929,2025-03-22,244.3,Cobrado
F930,C0930,2025-03-16,104.16,Pendiente
F931,C0931,2025-03-05,335.28,Pendiente
F932,C0932,2025-04-01,260.47,Cobrado
F933,C0933,2025-03-22,320.17,Cobrado
F934,C0934,2025-03-27,207.96,Cobrado
F935,C0935,2025-03-15,367.87,Cobrado
F936,C0936,2025-03-13,191.24,Cobrado
F937,C0937,2025-03-22,190.9,Cobrado
F938,C0938,2025-03-20,390.15,Pendiente
F939,C0939,2025-04-04,290.24,Pendiente
F940,C0940,2025-03-15,266.58,Pendiente
F941,C0941,2025-03-19,296.29,Cobrado
F942,C0942,2025-03-27,69.01,Cobrado
F943,C0943,2025-03-28,334.51,Pendiente
F944,C0944,2025-03-05,387.55,Cobrado
F945,C0945,2025-04-05,333.27,Cobrado
F946,C0946,2025-04-03,114.7,Pendiente
F947,C0947,2025-03-13,471.26,Cobrado
F948,C0948,2025-03-05,380.59,Cobrado
F949,C0949,2025-03-08,118.6,Cobrado
F950,C0950,2025-03-21,114.0,Cobrado
F951,C0951,2025-03-17,237.32,Pendiente
F952,C0952,2025-03-31,427.27,Cobrado
F953,C0953,2025-03-10,105.83,Cobrado
F954,C0954,2025-03-23,354.85,Cobrado
F955,C0955,2025-03-20,65.67,Pendiente
F956,C0956,2025-03-13,473.09,Pendiente
F957,C0957,2025-03-30,449.95,Cobrado
F958,C0958,2025-03-13,283.99,Pendiente
F959,C0959,2025-03-16,491.62,Cobrado
F960,C0960,2025-03-25,407.06,Pendiente
F961,C0961,2025-04-02,249.94,Cobrado
F962,C0962,2025-04-03,482.53,Cobrado
F963,C0963,2025-04-03,208.53,Pendiente
F964,C0964,2025-03-17,202.8,Cobrado
F965,C0965,2025-03-31,204.96,Cobrado
F966,C0966,2025-03-10,211.75,Cobrado
F967,C0967,2025-03-06,393.9,Cobrado
F968,C0968,2025-03-05,340.98,Cobrado
F969,C0969,2025-03-09,171.54,Cobrado
F970,C0970,2025-03-22,206.24,Pendiente
F971,C0971,2025-03-17,471.77,Cobrado
F972,C0972,2025-03-19,345.23,Cobrado
F973,C0973,2025-03-22,143.2,Cobrado
F974,C0974,2025-03-23,361.13,Pendiente
F975,C0975,2025-03-29,207.35,Pendiente
F976,C0976,2025-03-21,72.86,Cobrado
F977,C0977,2025-03-17,344.07,Pendiente
F978,C0978,2025-03-07,273.67,Pendiente
F979,C0979,2025-03-09,136.56,Cobrado
F980,C0980,2025-03-21,272.78,Pendiente
F981,C0981,2025-03-13,408.38,Pendiente
F982,C0982,2025-04-04,349.53,Pendiente
F983,C0983,2025-03-13,354.08,Cobrado
F984,C0984,2025-03-08,425.27,Cobrado
F985,C0985,2025-03-16,201.27,Pendiente
F986,C0986,2025-03-08,381.26,Cobrado
F987,C0987,2025-03-08,136.58,Pendiente
F988,C0988,2025-04-03,108.39,Pendiente
F989,C0989,2025-04-04,175.99,Pendiente
F990,C0990,2025-03-30,349.02,Pendiente
F991,C0991,2025-03-08,444.95,Cobrado
F992,C0992,2025-03-25,275.44,Pendiente
F993,C0993,2025-03-28,166.52,Cobrado
F994,C0994,2025-03-14,467.07,Pendiente
F995,C0995,2025-04-04,123.04,Pendiente
F996,C0996,2025-03-07,364.34,Cobrado
F997,C0997,2025-03-05,128.22,Cobrado
F998,C0998,2025-03-19,77.2,Cobrado
F999,C0999,2025-03-29,408.63,Pendiente
F1000,C1000,2025-03-08,293.41,Pendiente
F1001,C1001,2025-03-21,314.34,Cobrado
F1002,C1002,2025-03-30,281.42,Cobrado
F1003,C1003,2025-03-22,442.83,Cobrado
F1004,C1004,2025-03-30,477.87,Pendiente
F1005,C1005,2025-03-29,427.5,Pendiente
F1006,C1006,2025-03-10,480.7,Pendiente
F1007,C1007,2025-03-19,315.25,Cobrado
F1008,C1008,2025-04-04,237.26,Cobrado
F1009,C1009,2025-04-01,467.74,Pendiente
F1010,C1010,2025-03-14,292.12,Pendiente
F1011,C1011,2025-04-05,164.48,Pendiente
F1012,C1012,2025-03-06,293.32,Cobrado
F1013,C1013,2025-03-30,439.39,Pendiente
F1014,C1014,2025-03-17,449.18,Cobrado
F1015,C1015,2025-04-04,458.32,Pendiente
F1016,C1016,2025-03-11,71.45,Cobrado
F1017,C1017,2025-03-21,429.78,Cobrado
F1018,C1018,2025-03-16,288.63,Cobrado
F1019,C1019,2025-03-08,205.16,Pendiente
F1020,C1020,2025-03-28,160.96,Pendiente
F1021,C1021,2025-04-04,200.04,Cobrado
F1022,C1022,2025-04-05,337.26,Pendiente
F1023,C1023,2025-03-17,347.21,Cobrado
F1024,C1024,2025-03-28,125.66,Cobrado
F1025,C1025,2025-03-26,197.62,Cobrado
F1026,C1026,2025-03-15,114.45,Pendiente
F1027,C1027,2025-03-15,491.21,Pendiente
F1028,C1028,2025-03-28,310.33,Pendiente
F1029,C1029,2025-04-03,459.41,Pendiente
F1030,C1030,2025-04-04,371.85,Pendiente
F1031,C1031,2025-03-27,341.33,Pendiente
F1032,C1032,2025-04-02,359.67,Pendiente
F1033,C1033,2025-03-17,485.36,Pendiente
F1034,C1034,2025-03-05,267.68,Cobrado
F1035,C1035,2025-03-30,337.48,Cobrado
F1036,C1036,2025-03-26,465.12,Cobrado
F1037,C1037,2025-03-30,64.84,Pendiente
F1038,C1038,2025-03-26,352.51,Pendiente
F1039,C1039,2025-03-31,84.7,Cobrado
F1040,C1040,2025-03-23,386.69,Cobrado
F1041,C1041,2025-03-17,291.45,Pendiente
F1042,C1042,2025-03-12,298.37,Pendiente
F1043,C1043,2025-03-23,494.63,Cobrado
F1044,C1044,2025-03-23,152.53,Pendiente
F1045,C1045,2025-03-11,360.33,Cobrado
F1046,C1046,2025-03-25,61.8,Pendiente
F1047,C1047,2025-03-14,302.24,Cobrado
F1048,C1048,2025-04-03,55.84,Pendiente
F1049,C1049,2025-03-17,187.76,Pendiente
F1050,C1050,2025-03-18,269.37,Cobrado
F1051,C1051,2025-03-14,82.56,Cobrado
F1052,C1052,2025-03-16,83.2,Pendiente
F1053,C1053,2025-03-20,492.68,Cobrado
F1054,C1054,2025-03-18,118.31,Pendiente
F1055,C1055,2025-03-11,132.94,Cobrado
F1056,C1056,2025-03-09,397.22,Cobrado
F1057,C1057,2025-03-26,453.78,Cobrado
F1058,C1058,2025-03-13,290.98,Pendiente
F1059,C1059,2025-03-12,434.35,Pendiente
F1060,C1060,2025-04-02,176.72,Pendiente
F1061,C1061,2025-03-23,404.02,Cobrado
F1062,C1062,2025-03-10,446.35,Pendiente
F1063,C1063,2025-03-26,262.93,Cobrado
F1064,C1064,2025-03-12,85.08,Cobrado
F1065,C1065,2025-03-09,325.13,Cobrado
F1066,C1066,2025-03-12,415.84,Cobrado
F1067,C1067,2025-03-24,274.39,Cobrado
F1068,C1068,2025-03-29,350.56,Pendiente
F1069,C1069,2025-03-31,337.26,Pendiente
F1070,C1070,2025-03-31,278.57,Cobrado
F1071,C1071,2025-04-01,88.4,Pendiente
F1072,C1072,2025-03-12,176.03,Cobrado
F1073,C1073,2025-04-01,109.44,Cobrado
F1074,C1074,2025-03-09,447.23,Cobrado
F1075,C1075,2025-03-16,174.63,Cobrado
F1076,C1076,2025-03-24,351.49,Pendiente
F1077,C1077,2025-04-02,337.22,Cobrado
F1078,C1078,2025-03-23,147.62,Cobrado
F1079,C1079,2025-03-13,102.87,Pendiente
F1080,C1080,2025-03-29,219.38,Pendiente
F1081,C1081,2025-03-31,135.18,Cobrado
F1082,C1082,2025-03-22,191.76,Cobrado
F1083,C1083,2025-03-31,481.27,Cobrado
F1084,C1084,2025-03-31,429.08,Pendiente
F1085,C1085,2025-03-19,178.45,Pendiente
F1086,C1086,2025-04-05,358.81,Pendiente
F1087,C1087,2025-03-10,307.94,Pendiente
F1088,C1088,2025-03-24,178.6,Cobrado
F1089,C1089,2025-03-18,364.96,Pendiente
F1090,C1090,2025-03-30,211.35,Pendiente
F1091,C1091,2025-03-11,322.44,Pendiente
F1092,C1092,2025-04-02,251.49,Cobrado
F1093,C1093,2025-03-10,99.74,Cobrado
F1094,C1094,2025-04-03,95.04,Pendiente
F1095,C1095,2025-04-05,192.62,Cobrado
F1096,C1096,2025-03-13,280.67,Pendiente
F1097,C1097,2025-03-08,155.13,Cobrado
F1098,C1098,2025-03-27,363.37,Pendiente
F1099,C1099,2025-03-09,272.67,Pendiente
F1100,C1100,2025-03-19,321.26,Cobrado
F1101,C1101,2025-03-19,381.01,Cobrado
F1102,C1102,2025-04-02,256.12,Cobrado
F1103,C1103,2025-03-07,234.33,Cobrado
F1104,C1104,2025-03-05,121.08,Cobrado
F1105,C1105,2025-04-05,255.34,Pendiente
F1106,C1106,2025-03-30,458.38,Cobrado
F1107,C1107,2025-03-15,453.33,Cobrado
F1108,C1108,2025-03-05,153.33,Pendiente
F1109,C1109,2025-03-16,193.45,Cobrado
F1110,C1110,2025-03-17,58.99,Pendiente
F1111,C1111,2025-03-30,495.79,Cobrado
F1112,C1112,2025-04-01,190.63,Pendiente
F1113,C1113,2025-03-28,149.82,Cobrado
F1114,C1114,2025-04-02,439.27,Pendiente
F1115,C1115,2025-03-30,354.55,Pendiente
F1116,C1116,2025-04-03,118.83,Pendiente
F1117,C1117,2025-04-05,126.41,Pendiente
F1118,C1118,2025-03-17,178.07,Pendiente
F1119,C1119,2025-03-06,134.6,Cobrado
F1120,C1120,2025-03-31,262.01,Cobrado
F1121,C1121,2025-03-07,438.65,Pendiente
F1122,C1122,2025-03-18,408.54,Pendiente
F1123,C1123,2025-03-15,324.24,Pendiente
F1124,C1124,2025-03-20,447.69,Cobrado
F1125,C1125,2025-03-13,390.68,Pendiente
F1126,C1126,2025-03-10,454.94,Cobrado
F1127,C1127,2025-04-01,164.24,Cobrado
F1128,C1128,2025-03-15,299.08,Pendiente
F1129,C1129,2025-03-29,483.55,Cobrado
F1130,C1130,2025-03-21,447.59,Cobrado
F1131,C1131,2025-03-16,213.08,Cobrado
F1132,C1132,2025-03-20,236.13,Cobrado
F1133,C1133,2025-04-01,381.49,Cobrado
F1134,C1134,2025-03-30,137.85,Pendiente
F1135,C1135,2025-03-11,449.28,Cobrado
F1136,C1136,2025-03-23,457.15,Pendiente
F1137,C1137,2025-03-12,470.03,Cobrado
F1138,C1138,2025-04-04,336.97,Pendiente
F1139,C1139,2025-03-28,72.59,Cobrado
F1140,C1140,2025-03-26,357.29,Pendiente
F1141,C1141,2025-03-08,86.98,Cobrado
F1142,C1142,2025-03-20,490.31,Cobrado
F1143,C1143,2025-03-21,115.82,Cobrado
F1144,C1144,2025-03-17,198.03,Cobrado
F1145,C1145,2025-03-12,226.33,Cobrado
F1146,C1146,2025-03-06,397.65,Pendiente
F1147,C1147,2025-03-27,401.52,Pendiente
F1148,C1148,2025-03-10,59.04,Cobrado
F1149,C1149,2025-03-26,322.1,Pendiente
F1150,C1150,2025-03-06,365.25,Cobrado
F1151,C1151,2025-03-18,326.62,Pendiente
F1152,C1152,2025-03-20,323.4,Pendiente
F1153,C1153,2025-03-28,148.06,Pendiente
F1154,C1154,2025-04-04,178.52,Pendiente
F1155,C1155,2025-03-08,231.22,Pendiente
F1156,C1156,2025-03-20,407.58,Cobrado
