ordernumber,orderlinenumber,shippeddate,requireddate,customernumber,employeenumber,productcode,status,comments,quantityordered,priceeach,sales_amount,days_to_ship,days_required,total_sales_line
10126,17,2003-06-02,2003-06-07,458,1702,S18_1367,Shipped,,42,51.21,2150.82,5.0,10,2150.82
10127,1,2003-06-06,2003-06-09,151,1286,S12_3891,Shipped,Customer requested special shippment. The instructions were passed along to the warehouse,42,169.56,7121.52,3.0,6,7121.52
10127,2,2003-06-06,2003-06-09,151,1286,S12_1108,Shipped,Customer requested special shippment. The instructions were passed along to the warehouse,46,193.25,8889.5,3.0,6,8889.5
10127,3,2003-06-06,2003-06-09,151,1286,S12_3148,Shipped,Customer requested special shippment. The instructions were passed along to the warehouse,46,140.5,6463.0,3.0,6,6463.0
10127,4,2003-06-06,2003-06-09,151,1286,S50_1514,Shipped,Customer requested special shippment. The instructions were passed along to the warehouse,46,55.65,2559.9,3.0,6,2559.9
10127,5,2003-06-06,2003-06-09,151,1286,S18_4027,Shipped,Customer requested special shippment. The instructions were passed along to the warehouse,25,126.39,3159.75,3.0,6,3159.75
10127,6,2003-06-06,2003-06-09,151,1286,S32_3207,Shipped,Customer requested special shippment. The instructions were passed along to the warehouse,29,60.9,1766.1,3.0,6,1766.1
10127,7,2003-06-06,2003-06-09,151,1286,S24_4048,Shipped,Customer requested special shippment. The instructions were passed along to the warehouse,20,107.63,2152.6,3.0,6,2152.6
10127,8,2003-06-06,2003-06-09,151,1286,S24_1444,Shipped,Customer requested special shippment. The instructions were passed along to the warehouse,20,50.86,1017.2,3.0,6,1017.2
10127,9,2003-06-06,2003-06-09,151,1286,S50_1392,Shipped,Customer requested special shippment. The instructions were passed along to the warehouse,46,111.12,5111.52,3.0,6,5111.52
10127,10,2003-06-06,2003-06-09,151,1286,S18_2238,Shipped,Customer requested special shippment. The instructions were passed along to the warehouse,45,140.81,6336.45,3.0,6,6336.45
10127,11,2003-06-06,2003-06-09,151,1286,S12_4473,Shipped,Customer requested special shippment. The instructions were passed along to the warehouse,24,100.73,2417.52,3.0,6,2417.52
10127,12,2003-06-06,2003-06-09,151,1286,S24_2840,Shipped,Customer requested special shippment. The instructions were passed along to the warehouse,39,34.3,1337.6999999999998,3.0,6,1337.6999999999998
10127,13,2003-06-06,2003-06-09,151,1286,S32_2509,Shipped,Customer requested special shippment. The instructions were passed along to the warehouse,45,46.53,2093.85,3.0,6,2093.85
10127,14,2003-06-06,2003-06-09,151,1286,S18_2319,Shipped,Customer requested special shippment. The instructions were passed along to the warehouse,45,114.14,5136.3,3.0,6,5136.3
10127,15,2003-06-06,2003-06-09,151,1286,S18_3232,Shipped,Customer requested special shippment. The instructions were passed along to the warehouse,22,149.02,3278.44,3.0,6,3278.44
10128,1,2003-06-11,2003-06-12,141,1370,S18_4522,Shipped,,43,77.24,3321.3199999999997,5.0,6,3321.3199999999997
10128,2,2003-06-11,2003-06-12,141,1370,S18_3140,Shipped,,41,120.2,4928.2,5.0,6,4928.2
10128,3,2003-06-11,2003-06-12,141,1370,S700_1938,Shipped,,32,72.75,2328.0,5.0,6,2328.0
10128,4,2003-06-11,2003-06-12,141,1370,S18_3259,Shipped,,41,80.67,3307.4700000000003,5.0,6,3307.4700000000003
10129,1,2003-06-14,2003-06-18,324,1501,S24_3816,Shipped,,50,76.31,3815.5,2.0,6,3815.5
10129,2,2003-06-14,2003-06-18,324,1501,S10_4757,Shipped,,33,123.76,4084.0800000000004,2.0,6,4084.0800000000004
10129,3,2003-06-14,2003-06-18,324,1501,S700_2610,Shipped,,45,72.28,3252.6,2.0,6,3252.6
10129,4,2003-06-14,2003-06-18,324,1501,S24_3151,Shipped,,41,81.43,3338.63,2.0,6,3338.63
10129,5,2003-06-14,2003-06-18,324,1501,S700_1138,Shipped,,31,58.67,1818.77,2.0,6,1818.77
10129,6,2003-06-14,2003-06-18,324,1501,S700_3505,Shipped,,42,90.15,3786.3,2.0,6,3786.3
10129,7,2003-06-14,2003-06-18,324,1501,S700_3962,Shipped,,30,94.34,2830.2000000000003,2.0,6,2830.2000000000003
10129,8,2003-06-14,2003-06-18,324,1501,S72_3212,Shipped,,32,44.23,1415.36,2.0,6,1415.36
10129,9,2003-06-14,2003-06-18,324,1501,S24_2011,Shipped,,45,113.06,5087.7,2.0,6,5087.7
10130,1,2003-06-21,2003-06-24,198,1216,S18_3856,Shipped,,33,99.52,3284.16,5.0,8,3284.16
10130,2,2003-06-21,2003-06-24,198,1216,S18_3029,Shipped,,40,68.82,2752.7999999999997,5.0,8,2752.7999999999997
10131,1,2003-06-21,2003-06-25,447,1323,S700_2466,Shipped,,40,86.76,3470.4,5.0,9,3470.4
10131,2,2003-06-21,2003-06-25,447,1323,S700_4002,Shipped,,26,63.67,1655.42,5.0,9,1655.42
10131,3,2003-06-21,2003-06-25,447,1323,S24_3949,Shipped,,50,54.59,2729.5,5.0,9,2729.5
10131,4,2003-06-21,2003-06-25,447,1323,S18_1662,Shipped,,21,141.92,2980.3199999999997,5.0,9,2980.3199999999997
10131,5,2003-06-21,2003-06-25,447,1323,S24_2841,Shipped,,35,60.97,2133.95,5.0,9,2133.95
10131,6,2003-06-21,2003-06-25,447,1323,S24_3420,Shipped,,29,52.6,1525.4,5.0,9,1525.4
10131,7,2003-06-21,2003-06-25,447,1323,S72_1253,Shipped,,21,40.22,844.62,5.0,9,844.62
10131,8,2003-06-21,2003-06-25,447,1323,S700_2047,Shipped,,22,76.94,1692.6799999999998,5.0,9,1692.6799999999998
10132,1,2003-06-28,2003-07-01,323,1612,S700_3167,Shipped,,36,80.0,2880.0,3.0,6,2880.0
10133,1,2003-07-03,2003-07-04,141,1370,S32_1374,Shipped,,23,80.91,1860.9299999999998,6.0,7,1860.9299999999998
10133,2,2003-07-03,2003-07-04,141,1370,S700_2834,Shipped,,27,115.09,3107.4300000000003,6.0,7,3107.4300000000003
10133,3,2003-07-03,2003-07-04,141,1370,S18_2581,Shipped,,49,80.26,3932.7400000000002,6.0,7,3932.7400000000002
10133,4,2003-07-03,2003-07-04,141,1370,S24_4278,Shipped,,46,61.58,2832.68,6.0,7,2832.68
10133,5,2003-07-03,2003-07-04,141,1370,S24_1785,Shipped,,41,109.42,4486.22,6.0,7,4486.22
10133,6,2003-07-03,2003-07-04,141,1370,S32_4289,Shipped,,49,67.41,3303.0899999999997,6.0,7,3303.0899999999997
10133,7,2003-07-03,2003-07-04,141,1370,S50_1341,Shipped,,27,37.09,1001.4300000000001,6.0,7,1001.4300000000001
10133,8,2003-07-03,2003-07-04,141,1370,S700_1691,Shipped,,24,76.73,1841.52,6.0,7,1841.52
10134,1,2003-07-05,2003-07-10,250,1337,S12_2823,Shipped,,20,131.04,2620.7999999999997,4.0,9,2620.7999999999997
10134,2,2003-07-05,2003-07-10,250,1337,S10_1678,Shipped,,41,90.92,3727.7200000000003,4.0,9,3727.7200000000003
10134,3,2003-07-05,2003-07-10,250,1337,S24_1578,Shipped,,35,94.67,3313.4500000000003,4.0,9,3313.4500000000003
10134,4,2003-07-05,2003-07-10,250,1337,S10_4698,Shipped,,31,187.85,5823.349999999999,4.0,9,5823.349999999999
10134,5,2003-07-05,2003-07-10,250,1337,S10_2016,Shipped,,27,116.56,3147.12,4.0,9,3147.12
10134,6,2003-07-05,2003-07-10,250,1337,S18_2625,Shipped,,30,51.48,1544.3999999999999,4.0,9,1544.3999999999999
10134,7,2003-07-05,2003-07-10,250,1337,S24_2000,Shipped,,43,75.41,3242.6299999999997,4.0,9,3242.6299999999997
10135,1,2003-07-03,2003-07-12,124,1165,S24_2972,Shipped,,20,34.36,687.2,1.0,10,687.2
10135,2,2003-07-03,2003-07-12,124,1165,S24_3856,Shipped,,47,139.03,6534.41,1.0,10,6534.41
10135,3,2003-07-03,2003-07-12,124,1165,S18_1889,Shipped,,48,66.99,3215.5199999999995,1.0,10,3215.5199999999995
10135,4,2003-07-03,2003-07-12,124,1165,S12_4675,Shipped,,29,103.64,3005.56,1.0,10,3005.56
10135,5,2003-07-03,2003-07-12,124,1165,S12_3380,Shipped,,48,110.39,5298.72,1.0,10,5298.72
10135,6,2003-07-03,2003-07-12,124,1165,S24_3371,Shipped,,27,52.05,1405.35,1.0,10,1405.35
10135,7,2003-07-03,2003-07-12,124,1165,S12_1099,Shipped,,42,173.17,7273.139999999999,1.0,10,7273.139999999999
10135,8,2003-07-03,2003-07-12,124,1165,S12_3990,Shipped,,24,72.62,1742.88,1.0,10,1742.88
10135,9,2003-07-03,2003-07-12,124,1165,S18_3482,Shipped,,42,139.64,5864.879999999999,1.0,10,5864.879999999999
10135,10,2003-07-03,2003-07-12,124,1165,S18_3278,Shipped,,45,65.94,2967.2999999999997,1.0,10,2967.2999999999997
10135,11,2003-07-03,2003-07-12,124,1165,S24_4620,Shipped,,23,76.8,1766.3999999999999,1.0,10,1766.3999999999999
10135,12,2003-07-03,2003-07-12,124,1165,S18_4721,Shipped,,31,133.92,4151.5199999999995,1.0,10,4151.5199999999995
10135,13,2003-07-03,2003-07-12,124,1165,S18_3782,Shipped,,45,49.74,2238.3,1.0,10,2238.3
10135,14,2003-07-03,2003-07-12,124,1165,S32_2206,Shipped,,33,38.62,1274.4599999999998,1.0,10,1274.4599999999998
10135,15,2003-07-03,2003-07-12,124,1165,S50_4713,Shipped,,44,78.92,3472.48,1.0,10,3472.48
10135,16,2003-07-03,2003-07-12,124,1165,S24_2360,Shipped,,29,67.18,1948.2200000000003,1.0,10,1948.2200000000003
10135,17,2003-07-03,2003-07-12,124,1165,S32_4485,Shipped,,30,91.85,2755.5,1.0,10,2755.5
10136,1,2003-07-06,2003-07-14,242,1370,S18_1984,Shipped,Customer is interested in buying more Ferrari models,36,120.91,4352.76,2.0,10,4352.76
10136,2,2003-07-06,2003-07-14,242,1370,S18_1129,Shipped,Customer is interested in buying more Ferrari models,25,117.48,2937.0,2.0,10,2937.0
10136,3,2003-07-06,2003-07-14,242,1370,S18_3232,Shipped,Customer is interested in buying more Ferrari models,41,169.34,6942.9400000000005,2.0,10,6942.9400000000005
10137,1,2003-07-14,2003-07-20,353,1337,S24_1628,Shipped,,26,40.25,1046.5,4.0,10,1046.5
10137,2,2003-07-14,2003-07-20,353,1337,S18_1589,Shipped,,44,115.73,5092.12,4.0,10,5092.12
10137,3,2003-07-14,2003-07-20,353,1337,S18_2870,Shipped,,37,110.88,4102.5599999999995,4.0,10,4102.5599999999995
10137,4,2003-07-14,2003-07-20,353,1337,S18_3685,Shipped,,31,118.68,3679.0800000000004,4.0,10,3679.0800000000004
10138,1,2003-07-13,2003-07-16,496,1612,S24_2022,Shipped,,33,38.53,1271.49,6.0,9,1271.49
10138,2,2003-07-13,2003-07-16,496,1612,S24_1937,Shipped,,22,33.19,730.18,6.0,9,730.18
10138,3,2003-07-13,2003-07-16,496,1612,S18_2325,Shipped,,38,114.42,4347.96,6.0,9,4347.96
10138,4,2003-07-13,2003-07-16,496,1612,S24_3969,Shipped,,29,32.82,951.78,6.0,9,951.78
10138,5,2003-07-13,2003-07-16,496,1612,S18_2248,Shipped,,22,51.46,1132.1200000000001,6.0,9,1132.1200000000001
10138,6,2003-07-13,2003-07-16,496,1612,S18_1749,Shipped,,33,149.6,4936.8,6.0,9,4936.8
10138,7,2003-07-13,2003-07-16,496,1612,S18_4409,Shipped,,47,79.15,3720.05,6.0,9,3720.05
10138,8,2003-07-13,2003-07-16,496,1612,S18_4933,Shipped,,23,64.86,1491.78,6.0,9,1491.78
10138,9,2003-07-13,2003-07-16,496,1612,S24_2887,Shipped,,30,96.3,2889.0,6.0,9,2889.0
10138,10,2003-07-13,2003-07-16,496,1612,S24_2766,Shipped,,28,73.6,2060.7999999999997,6.0,9,2060.7999999999997
10138,11,2003-07-13,2003-07-16,496,1612,S24_3191,Shipped,,49,77.05,3775.45,6.0,9,3775.45
10138,12,2003-07-13,2003-07-16,496,1612,S24_1046,Shipped,,45,59.53,2678.85,6.0,9,2678.85
10138,13,2003-07-13,2003-07-16,496,1612,S24_3432,Shipped,,21,99.58,2091.18,6.0,9,2091.18
10139,1,2003-07-21,2003-07-23,282,1611,S18_2949,Shipped,,46,91.18,4194.280000000001,5.0,7,4194.280000000001
10139,2,2003-07-21,2003-07-23,282,1611,S18_3136,Shipped,,20,101.58,2031.6,5.0,7,2031.6
10139,3,2003-07-21,2003-07-23,282,1611,S18_2957,Shipped,,20,52.47,1049.4,5.0,7,1049.4
10139,4,2003-07-21,2003-07-23,282,1611,S24_4258,Shipped,,29,93.49,2711.21,5.0,7,2711.21
10139,5,2003-07-21,2003-07-23,282,1611,S18_3320,Shipped,,30,81.35,2440.5,5.0,7,2440.5
10139,6,2003-07-21,2003-07-23,282,1611,S18_1367,Shipped,,49,52.83,2588.67,5.0,7,2588.67
10139,7,2003-07-21,2003-07-23,282,1611,S18_1342,Shipped,,31,89.38,2770.7799999999997,5.0,7,2770.7799999999997
10139,8,2003-07-21,2003-07-23,282,1611,S18_2795,Shipped,,41,151.88,6227.08,5.0,7,6227.08
10140,1,2003-07-30,2003-08-02,161,1165,S24_2300,Shipped,,47,118.84,5585.4800000000005,6.0,9,5585.4800000000005
10140,2,2003-07-30,2003-08-02,161,1165,S18_2432,Shipped,,46,51.05,2348.2999999999997,6.0,9,2348.2999999999997
10140,3,2003-07-30,2003-08-02,161,1165,S32_1268,Shipped,,26,87.64,2278.64,6.0,9,2278.64
10140,4,2003-07-30,2003-08-02,161,1165,S10_4962,Shipped,,26,131.49,3418.7400000000002,6.0,9,3418.7400000000002
10140,5,2003-07-30,2003-08-02,161,1165,S18_4600,Shipped,,40,100.5,4020.0,6.0,9,4020.0
10140,6,2003-07-30,2003-08-02,161,1165,S700_2824,Shipped,,36,101.15,3641.4,6.0,9,3641.4
10140,7,2003-07-30,2003-08-02,161,1165,S32_3522,Shipped,,28,62.05,1737.3999999999999,6.0,9,1737.3999999999999
10140,8,2003-07-30,2003-08-02,161,1165,S12_1666,Shipped,,38,118.9,4518.2,6.0,9,4518.2
10140,9,2003-07-30,2003-08-02,161,1165,S18_4668,Shipped,,29,40.25,1167.25,6.0,9,1167.25
10140,10,2003-07-30,2003-08-02,161,1165,S18_1097,Shipped,,32,95.67,3061.44,6.0,9,3061.44
10140,11,2003-07-30,2003-08-02,161,1165,S10_1949,Shipped,,37,186.44,6898.28,6.0,9,6898.28
10141,1,2003-08-04,2003-08-09,334,1501,S24_4048,Shipped,,40,104.09,4163.6,3.0,8,4163.6
10141,2,2003-08-04,2003-08-09,334,1501,S24_1444,Shipped,,20,50.86,1017.2,3.0,8,1017.2
10141,3,2003-08-04,2003-08-09,334,1501,S50_1392,Shipped,,44,94.92,4176.4800000000005,3.0,8,4176.4800000000005
10141,4,2003-08-04,2003-08-09,334,1501,S18_2238,Shipped,,39,160.46,6257.9400000000005,3.0,8,6257.9400000000005
10141,5,2003-08-04,2003-08-09,334,1501,S12_4473,Shipped,,21,114.95,2413.9500000000003,3.0,8,2413.9500000000003
10141,6,2003-08-04,2003-08-09,334,1501,S24_2840,Shipped,,21,32.18,675.78,3.0,8,675.78
10141,7,2003-08-04,2003-08-09,334,1501,S32_2509,Shipped,,24,53.03,1272.72,3.0,8,1272.72
10141,8,2003-08-04,2003-08-09,334,1501,S18_2319,Shipped,,47,103.09,4845.2300000000005,3.0,8,4845.2300000000005
10141,9,2003-08-04,2003-08-09,334,1501,S18_3232,Shipped,,34,143.94,4893.96,3.0,8,4893.96
10142,1,2003-08-13,2003-08-16,124,1165,S24_3151,Shipped,,49,74.35,3643.1499999999996,5.0,8,3643.1499999999996
10142,2,2003-08-13,2003-08-16,124,1165,S700_1138,Shipped,,41,55.34,2268.94,5.0,8,2268.94
10142,3,2003-08-13,2003-08-16,124,1165,S700_3505,Shipped,,21,92.16,1935.36,5.0,8,1935.36
10142,4,2003-08-13,2003-08-16,124,1165,S700_3962,Shipped,,38,91.37,3472.0600000000004,5.0,8,3472.0600000000004
10142,5,2003-08-13,2003-08-16,124,1165,S72_3212,Shipped,,39,46.96,1831.44,5.0,8,1831.44
10142,6,2003-08-13,2003-08-16,124,1165,S24_2011,Shipped,,33,114.29,3771.57,5.0,8,3771.57
10142,7,2003-08-13,2003-08-16,124,1165,S18_4522,Shipped,,24,79.87,1916.88,5.0,8,1916.88
10142,8,2003-08-13,2003-08-16,124,1165,S18_3140,Shipped,,47,129.76,6098.719999999999,5.0,8,6098.719999999999
10142,9,2003-08-13,2003-08-16,124,1165,S700_1938,Shipped,,43,77.08,3314.44,5.0,8,3314.44
10142,10,2003-08-13,2003-08-16,124,1165,S18_3259,Shipped,,22,95.8,2107.6,5.0,8,2107.6
10142,11,2003-08-13,2003-08-16,124,1165,S12_3891,Shipped,,46,167.83,7720.18,5.0,8,7720.18
10142,12,2003-08-13,2003-08-16,124,1165,S12_1108,Shipped,,33,166.24,5485.92,5.0,8,5485.92
10142,13,2003-08-13,2003-08-16,124,1165,S12_3148,Shipped,,33,140.5,4636.5,5.0,8,4636.5
10142,14,2003-08-13,2003-08-16,124,1165,S50_1514,Shipped,,42,56.24,2362.08,5.0,8,2362.08
10142,15,2003-08-13,2003-08-16,124,1165,S18_4027,Shipped,,24,122.08,2929.92,5.0,8,2929.92
10142,16,2003-08-13,2003-08-16,124,1165,S32_3207,Shipped,,42,60.9,2557.7999999999997,5.0,8,2557.7999999999997
10143,1,2003-08-12,2003-08-18,320,1188,S50_1341,Shipped,Can we deliver the new Ford Mustang models by end-of-quarter?,34,34.91,1186.9399999999998,2.0,8,1186.9399999999998
10143,2,2003-08-12,2003-08-18,320,1188,S700_1691,Shipped,Can we deliver the new Ford Mustang models by end-of-quarter?,36,86.77,3123.72,2.0,8,3123.72
10143,3,2003-08-12,2003-08-18,320,1188,S700_3167,Shipped,Can we deliver the new Ford Mustang models by end-of-quarter?,28,70.4,1971.2000000000003,2.0,8,1971.2000000000003
10143,4,2003-08-12,2003-08-18,320,1188,S700_2466,Shipped,Can we deliver the new Ford Mustang models by end-of-quarter?,26,79.78,2074.28,2.0,8,2074.28
10143,5,2003-08-12,2003-08-18,320,1188,S700_4002,Shipped,Can we deliver the new Ford Mustang models by end-of-quarter?,34,65.15,2215.1000000000004,2.0,8,2215.1000000000004
10143,6,2003-08-12,2003-08-18,320,1188,S24_3949,Shipped,Can we deliver the new Ford Mustang models by end-of-quarter?,28,55.96,1566.88,2.0,8,1566.88
10143,7,2003-08-12,2003-08-18,320,1188,S18_1662,Shipped,Can we deliver the new Ford Mustang models by end-of-quarter?,32,126.15,4036.8,2.0,8,4036.8
10143,8,2003-08-12,2003-08-18,320,1188,S24_2841,Shipped,Can we deliver the new Ford Mustang models by end-of-quarter?,27,63.71,1720.17,2.0,8,1720.17
10143,9,2003-08-12,2003-08-18,320,1188,S24_3420,Shipped,Can we deliver the new Ford Mustang models by end-of-quarter?,33,59.83,1974.3899999999999,2.0,8,1974.3899999999999
10143,10,2003-08-12,2003-08-18,320,1188,S72_1253,Shipped,Can we deliver the new Ford Mustang models by end-of-quarter?,37,49.66,1837.4199999999998,2.0,8,1837.4199999999998
10143,11,2003-08-12,2003-08-18,320,1188,S700_2047,Shipped,Can we deliver the new Ford Mustang models by end-of-quarter?,26,87.8,2282.7999999999997,2.0,8,2282.7999999999997
10143,12,2003-08-12,2003-08-18,320,1188,S18_3856,Shipped,Can we deliver the new Ford Mustang models by end-of-quarter?,34,99.52,3383.68,2.0,8,3383.68
10143,13,2003-08-12,2003-08-18,320,1188,S18_3029,Shipped,Can we deliver the new Ford Mustang models by end-of-quarter?,46,70.54,3244.84,2.0,8,3244.84
10143,14,2003-08-12,2003-08-18,320,1188,S24_3816,Shipped,Can we deliver the new Ford Mustang models by end-of-quarter?,23,74.64,1716.72,2.0,8,1716.72
10143,15,2003-08-12,2003-08-18,320,1188,S10_4757,Shipped,Can we deliver the new Ford Mustang models by end-of-quarter?,49,133.28,6530.72,2.0,8,6530.72
10143,16,2003-08-12,2003-08-18,320,1188,S700_2610,Shipped,Can we deliver the new Ford Mustang models by end-of-quarter?,31,69.39,2151.09,2.0,8,2151.09
10144,1,2003-08-14,2003-08-21,381,1401,S32_4289,Shipped,,20,56.41,1128.1999999999998,1.0,8,1128.1999999999998
10145,1,2003-08-31,2003-09-02,205,1166,S32_2206,Shipped,,31,39.43,1222.33,6.0,8,1222.33
10145,2,2003-08-31,2003-09-02,205,1166,S50_4713,Shipped,,38,73.22,2782.36,6.0,8,2782.36
10145,3,2003-08-31,2003-09-02,205,1166,S24_2360,Shipped,,27,56.1,1514.7,6.0,8,1514.7
10145,4,2003-08-31,2003-09-02,205,1166,S32_4485,Shipped,,27,95.93,2590.11,6.0,8,2590.11
10145,5,2003-08-31,2003-09-02,205,1166,S12_2823,Shipped,,49,146.1,7158.9,6.0,8,7158.9
10145,6,2003-08-31,2003-09-02,205,1166,S10_1678,Shipped,,45,76.56,3445.2000000000003,6.0,8,3445.2000000000003
10145,7,2003-08-31,2003-09-02,205,1166,S24_1578,Shipped,,43,103.68,4458.240000000001,6.0,8,4458.240000000001
10145,8,2003-08-31,2003-09-02,205,1166,S10_4698,Shipped,,33,154.93,5112.6900000000005,6.0,8,5112.6900000000005
10145,9,2003-08-31,2003-09-02,205,1166,S10_2016,Shipped,,37,104.67,3872.79,6.0,8,3872.79
10145,10,2003-08-31,2003-09-02,205,1166,S18_2625,Shipped,,30,52.7,1581.0,6.0,8,1581.0
10145,11,2003-08-31,2003-09-02,205,1166,S24_2000,Shipped,,47,63.98,3007.06,6.0,8,3007.06
10145,12,2003-08-31,2003-09-02,205,1166,S32_1374,Shipped,,33,99.89,3296.37,6.0,8,3296.37
10145,13,2003-08-31,2003-09-02,205,1166,S700_2834,Shipped,,20,113.9,2278.0,6.0,8,2278.0
10145,14,2003-08-31,2003-09-02,205,1166,S18_2581,Shipped,,30,71.81,2154.3,6.0,8,2154.3
10145,15,2003-08-31,2003-09-02,205,1166,S24_4278,Shipped,,33,71.73,2367.09,6.0,8,2367.09
10145,16,2003-08-31,2003-09-02,205,1166,S24_1785,Shipped,,40,87.54,3501.6000000000004,6.0,8,3501.6000000000004
10146,1,2003-09-06,2003-09-13,447,1323,S18_4721,Shipped,,29,130.94,3797.2599999999998,3.0,10,3797.2599999999998
10146,2,2003-09-06,2003-09-13,447,1323,S18_3782,Shipped,,47,60.3,2834.1,3.0,10,2834.1
10147,1,2003-09-09,2003-09-12,379,1188,S24_2972,Shipped,,25,33.23,830.7499999999999,4.0,7,830.7499999999999
10147,2,2003-09-09,2003-09-12,379,1188,S24_3856,Shipped,,23,123.58,2842.34,4.0,7,2842.34
10147,3,2003-09-09,2003-09-12,379,1188,S18_1889,Shipped,,26,70.84,1841.8400000000001,4.0,7,1841.8400000000001
10147,4,2003-09-09,2003-09-12,379,1188,S12_4675,Shipped,,33,97.89,3230.37,4.0,7,3230.37
10147,5,2003-09-09,2003-09-12,379,1188,S12_3380,Shipped,,31,110.39,3422.09,4.0,7,3422.09
10147,6,2003-09-09,2003-09-12,379,1188,S24_3371,Shipped,,30,48.98,1469.3999999999999,4.0,7,1469.3999999999999
10147,7,2003-09-09,2003-09-12,379,1188,S12_1099,Shipped,,48,161.49,7751.52,4.0,7,7751.52
10147,8,2003-09-09,2003-09-12,379,1188,S12_3990,Shipped,,21,74.21,1558.4099999999999,4.0,7,1558.4099999999999
10147,9,2003-09-09,2003-09-12,379,1188,S18_3482,Shipped,,37,129.35,4785.95,4.0,7,4785.95
10147,10,2003-09-09,2003-09-12,379,1188,S18_3278,Shipped,,36,74.78,2692.08,4.0,7,2692.08
10147,11,2003-09-09,2003-09-12,379,1188,S24_4620,Shipped,,31,72.76,2255.56,4.0,7,2255.56
10148,1,2003-09-15,2003-09-21,276,1611,S18_4409,Shipped,They want to reevaluate their terms agreement with Finance.,34,83.75,2847.5,4.0,10,2847.5
10148,2,2003-09-15,2003-09-21,276,1611,S18_4933,Shipped,They want to reevaluate their terms agreement with Finance.,29,66.28,1922.1200000000001,4.0,10,1922.1200000000001
10148,3,2003-09-15,2003-09-21,276,1611,S24_2887,Shipped,They want to reevaluate their terms agreement with Finance.,34,115.09,3913.06,4.0,10,3913.06
10148,4,2003-09-15,2003-09-21,276,1611,S24_2766,Shipped,They want to reevaluate their terms agreement with Finance.,21,77.24,1622.04,4.0,10,1622.04
10148,5,2003-09-15,2003-09-21,276,1611,S24_3191,Shipped,They want to reevaluate their terms agreement with Finance.,31,71.91,2229.21,4.0,10,2229.21
10148,6,2003-09-15,2003-09-21,276,1611,S24_1046,Shipped,They want to reevaluate their terms agreement with Finance.,25,65.41,1635.25,4.0,10,1635.25
10148,7,2003-09-15,2003-09-21,276,1611,S24_3432,Shipped,They want to reevaluate their terms agreement with Finance.,27,96.37,2601.9900000000002,4.0,10,2601.9900000000002
10148,8,2003-09-15,2003-09-21,276,1611,S24_1628,Shipped,They want to reevaluate their terms agreement with Finance.,47,46.29,2175.63,4.0,10,2175.63
10148,9,2003-09-15,2003-09-21,276,1611,S18_1589,Shipped,They want to reevaluate their terms agreement with Finance.,47,108.26,5088.22,4.0,10,5088.22
10148,10,2003-09-15,2003-09-21,276,1611,S18_2870,Shipped,They want to reevaluate their terms agreement with Finance.,27,113.52,3065.04,4.0,10,3065.04
10148,11,2003-09-15,2003-09-21,276,1611,S18_3685,Shipped,They want to reevaluate their terms agreement with Finance.,28,135.63,3797.64,4.0,10,3797.64
