orderNumber,orderLineNumber,customerNumber,employeeNumber,productCode,status,quantityOrdered,priceEach,sales_amount,origin,complete_order_number,customer-check,amount,checkNumber,paymentDate
10104,11,141,1370,S32_2509,Shipped,35,51.95,1818.25,spain,10104-11,141-KT52578,63843.55,KT52578,2003-12-09
10104,11,141,1370,S32_2509,Shipped,35,51.95,1818.25,spain,10104-11,141-MC46946,35420.74,MC46946,2004-07-09
10104,11,141,1370,S32_2509,Shipped,35,51.95,1818.25,spain,10104-11,141-MF629602,20009.53,MF629602,2004-08-16
10104,11,141,1370,S32_2509,Shipped,35,51.95,1818.25,spain,10104-11,141-NU627706,26155.91,NU627706,2004-05-17
10104,12,141,1370,S18_2319,Shipped,29,122.73,3559.17,spain,10104-12,141-AU364101,36251.03,AU364101,2003-07-19
10104,12,141,1370,S18_2319,Shipped,29,122.73,3559.17,spain,10104-12,141-DB583216,36140.38,DB583216,2004-11-01
10104,12,141,1370,S18_2319,Shipped,29,122.73,3559.17,spain,10104-12,141-DL460618,46895.48,DL460618,2005-05-19
10104,12,141,1370,S18_2319,Shipped,29,122.73,3559.17,spain,10104-12,141-HJ32686,59830.55,HJ32686,2004-01-30
10104,12,141,1370,S18_2319,Shipped,29,122.73,3559.17,spain,10104-12,141-IN446258,65071.26,IN446258,2005-03-25
10104,12,141,1370,S18_2319,Shipped,29,122.73,3559.17,spain,10104-12,141-JN355280,49539.37,JN355280,2003-10-26
10104,12,141,1370,S18_2319,Shipped,29,122.73,3559.17,spain,10104-12,141-JN722010,40206.2,JN722010,2003-02-25
10104,12,141,1370,S18_2319,Shipped,29,122.73,3559.17,spain,10104-12,141-KT52578,63843.55,KT52578,2003-12-09
10104,12,141,1370,S18_2319,Shipped,29,122.73,3559.17,spain,10104-12,141-MC46946,35420.74,MC46946,2004-07-09
10104,12,141,1370,S18_2319,Shipped,29,122.73,3559.17,spain,10104-12,141-MF629602,20009.53,MF629602,2004-08-16
10104,12,141,1370,S18_2319,Shipped,29,122.73,3559.17,spain,10104-12,141-NU627706,26155.91,NU627706,2004-05-17
10104,13,141,1370,S18_3232,Shipped,23,165.95,3816.85,spain,10104-13,141-AU364101,36251.03,AU364101,2003-07-19
10104,13,141,1370,S18_3232,Shipped,23,165.95,3816.85,spain,10104-13,141-DB583216,36140.38,DB583216,2004-11-01
10104,13,141,1370,S18_3232,Shipped,23,165.95,3816.85,spain,10104-13,141-DL460618,46895.48,DL460618,2005-05-19
10104,13,141,1370,S18_3232,Shipped,23,165.95,3816.85,spain,10104-13,141-HJ32686,59830.55,HJ32686,2004-01-30
10104,13,141,1370,S18_3232,Shipped,23,165.95,3816.85,spain,10104-13,141-IN446258,65071.26,IN446258,2005-03-25
10104,13,141,1370,S18_3232,Shipped,23,165.95,3816.85,spain,10104-13,141-JN355280,49539.37,JN355280,2003-10-26
10104,13,141,1370,S18_3232,Shipped,23,165.95,3816.85,spain,10104-13,141-JN722010,40206.2,JN722010,2003-02-25
10104,13,141,1370,S18_3232,Shipped,23,165.95,3816.85,spain,10104-13,141-KT52578,63843.55,KT52578,2003-12-09
10104,13,141,1370,S18_3232,Shipped,23,165.95,3816.85,spain,10104-13,141-MC46946,35420.74,MC46946,2004-07-09
10104,13,141,1370,S18_3232,Shipped,23,165.95,3816.85,spain,10104-13,141-MF629602,20009.53,MF629602,2004-08-16
10104,13,141,1370,S18_3232,Shipped,23,165.95,3816.85,spain,10104-13,141-NU627706,26155.91,NU627706,2004-05-17
10105,1,145,1401,S24_3816,Shipped,50,75.47,3773.5,spain,10105-1,145-CN328545,4710.73,CN328545,2004-07-03
10105,1,145,1401,S24_3816,Shipped,50,75.47,3773.5,spain,10105-1,145-ED39322,28211.7,ED39322,2004-04-26
10105,1,145,1401,S24_3816,Shipped,50,75.47,3773.5,spain,10105-1,145-HR182688,20564.86,HR182688,2004-12-01
10105,1,145,1401,S24_3816,Shipped,50,75.47,3773.5,spain,10105-1,145-JJ246391,53959.21,JJ246391,2003-02-20
10105,2,145,1401,S10_4757,Shipped,50,127.84,6392.0,spain,10105-2,145-CN328545,4710.73,CN328545,2004-07-03
10105,2,145,1401,S10_4757,Shipped,50,127.84,6392.0,spain,10105-2,145-ED39322,28211.7,ED39322,2004-04-26
10105,2,145,1401,S10_4757,Shipped,50,127.84,6392.0,spain,10105-2,145-HR182688,20564.86,HR182688,2004-12-01
10105,2,145,1401,S10_4757,Shipped,50,127.84,6392.0,spain,10105-2,145-JJ246391,53959.21,JJ246391,2003-02-20
10105,3,145,1401,S700_2610,Shipped,31,60.72,1882.32,spain,10105-3,145-CN328545,4710.73,CN328545,2004-07-03
10105,3,145,1401,S700_2610,Shipped,31,60.72,1882.32,spain,10105-3,145-ED39322,28211.7,ED39322,2004-04-26
10105,3,145,1401,S700_2610,Shipped,31,60.72,1882.32,spain,10105-3,145-HR182688,20564.86,HR182688,2004-12-01
10105,3,145,1401,S700_2610,Shipped,31,60.72,1882.32,spain,10105-3,145-JJ246391,53959.21,JJ246391,2003-02-20
10105,4,145,1401,S24_3151,Shipped,44,73.46,3232.24,spain,10105-4,145-CN328545,4710.73,CN328545,2004-07-03
10105,4,145,1401,S24_3151,Shipped,44,73.46,3232.24,spain,10105-4,145-ED39322,28211.7,ED39322,2004-04-26
10105,4,145,1401,S24_3151,Shipped,44,73.46,3232.24,spain,10105-4,145-HR182688,20564.86,HR182688,2004-12-01
10105,4,145,1401,S24_3151,Shipped,44,73.46,3232.24,spain,10105-4,145-JJ246391,53959.21,JJ246391,2003-02-20
10105,5,145,1401,S700_1138,Shipped,41,54.0,2214.0,spain,10105-5,145-CN328545,4710.73,CN328545,2004-07-03
10105,5,145,1401,S700_1138,Shipped,41,54.0,2214.0,spain,10105-5,145-ED39322,28211.7,ED39322,2004-04-26
10105,5,145,1401,S700_1138,Shipped,41,54.0,2214.0,spain,10105-5,145-HR182688,20564.86,HR182688,2004-12-01
10105,5,145,1401,S700_1138,Shipped,41,54.0,2214.0,spain,10105-5,145-JJ246391,53959.21,JJ246391,2003-02-20
10105,6,145,1401,S700_3505,Shipped,39,92.16,3594.24,spain,10105-6,145-CN328545,4710.73,CN328545,2004-07-03
10105,6,145,1401,S700_3505,Shipped,39,92.16,3594.24,spain,10105-6,145-ED39322,28211.7,ED39322,2004-04-26
10105,6,145,1401,S700_3505,Shipped,39,92.16,3594.24,spain,10105-6,145-HR182688,20564.86,HR182688,2004-12-01
10105,6,145,1401,S700_3505,Shipped,39,92.16,3594.24,spain,10105-6,145-JJ246391,53959.21,JJ246391,2003-02-20
10105,7,145,1401,S700_3962,Shipped,22,99.31,2184.82,spain,10105-7,145-CN328545,4710.73,CN328545,2004-07-03
10105,7,145,1401,S700_3962,Shipped,22,99.31,2184.82,spain,10105-7,145-ED39322,28211.7,ED39322,2004-04-26
10105,7,145,1401,S700_3962,Shipped,22,99.31,2184.82,spain,10105-7,145-HR182688,20564.86,HR182688,2004-12-01
10105,7,145,1401,S700_3962,Shipped,22,99.31,2184.82,spain,10105-7,145-JJ246391,53959.21,JJ246391,2003-02-20
10105,8,145,1401,S72_3212,Shipped,25,44.77,1119.25,spain,10105-8,145-CN328545,4710.73,CN328545,2004-07-03
10105,8,145,1401,S72_3212,Shipped,25,44.77,1119.25,spain,10105-8,145-ED39322,28211.7,ED39322,2004-04-26
10105,8,145,1401,S72_3212,Shipped,25,44.77,1119.25,spain,10105-8,145-HR182688,20564.86,HR182688,2004-12-01
10105,8,145,1401,S72_3212,Shipped,25,44.77,1119.25,spain,10105-8,145-JJ246391,53959.21,JJ246391,2003-02-20
10105,9,145,1401,S24_2011,Shipped,43,117.97,5072.71,spain,10105-9,145-CN328545,4710.73,CN328545,2004-07-03
10105,9,145,1401,S24_2011,Shipped,43,117.97,5072.71,spain,10105-9,145-ED39322,28211.7,ED39322,2004-04-26
10105,9,145,1401,S24_2011,Shipped,43,117.97,5072.71,spain,10105-9,145-HR182688,20564.86,HR182688,2004-12-01
10105,9,145,1401,S24_2011,Shipped,43,117.97,5072.71,spain,10105-9,145-JJ246391,53959.21,JJ246391,2003-02-20
10105,10,145,1401,S18_4522,Shipped,41,75.48,3094.68,spain,10105-10,145-CN328545,4710.73,CN328545,2004-07-03
10105,10,145,1401,S18_4522,Shipped,41,75.48,3094.68,spain,10105-10,145-ED39322,28211.7,ED39322,2004-04-26
10105,10,145,1401,S18_4522,Shipped,41,75.48,3094.68,spain,10105-10,145-HR182688,20564.86,HR182688,2004-12-01
10105,10,145,1401,S18_4522,Shipped,41,75.48,3094.68,spain,10105-10,145-JJ246391,53959.21,JJ246391,2003-02-20
10105,11,145,1401,S18_3140,Shipped,22,136.59,3004.98,spain,10105-11,145-CN328545,4710.73,CN328545,2004-07-03
10105,11,145,1401,S18_3140,Shipped,22,136.59,3004.98,spain,10105-11,145-ED39322,28211.7,ED39322,2004-04-26
10105,11,145,1401,S18_3140,Shipped,22,136.59,3004.98,spain,10105-11,145-HR182688,20564.86,HR182688,2004-12-01
10105,11,145,1401,S18_3140,Shipped,22,136.59,3004.98,spain,10105-11,145-JJ246391,53959.21,JJ246391,2003-02-20
10105,12,145,1401,S700_1938,Shipped,29,86.61,2511.69,spain,10105-12,145-CN328545,4710.73,CN328545,2004-07-03
10105,12,145,1401,S700_1938,Shipped,29,86.61,2511.69,spain,10105-12,145-ED39322,28211.7,ED39322,2004-04-26
10105,12,145,1401,S700_1938,Shipped,29,86.61,2511.69,spain,10105-12,145-HR182688,20564.86,HR182688,2004-12-01
10105,12,145,1401,S700_1938,Shipped,29,86.61,2511.69,spain,10105-12,145-JJ246391,53959.21,JJ246391,2003-02-20
10105,13,145,1401,S18_3259,Shipped,38,87.73,3333.74,spain,10105-13,145-CN328545,4710.73,CN328545,2004-07-03
10105,13,145,1401,S18_3259,Shipped,38,87.73,3333.74,spain,10105-13,145-ED39322,28211.7,ED39322,2004-04-26
10105,13,145,1401,S18_3259,Shipped,38,87.73,3333.74,spain,10105-13,145-HR182688,20564.86,HR182688,2004-12-01
10105,13,145,1401,S18_3259,Shipped,38,87.73,3333.74,spain,10105-13,145-JJ246391,53959.21,JJ246391,2003-02-20
10105,14,145,1401,S12_3891,Shipped,29,141.88,4114.52,spain,10105-14,145-CN328545,4710.73,CN328545,2004-07-03
10105,14,145,1401,S12_3891,Shipped,29,141.88,4114.52,spain,10105-14,145-ED39322,28211.7,ED39322,2004-04-26
10105,14,145,1401,S12_3891,Shipped,29,141.88,4114.52,spain,10105-14,145-HR182688,20564.86,HR182688,2004-12-01
10105,14,145,1401,S12_3891,Shipped,29,141.88,4114.52,spain,10105-14,145-JJ246391,53959.21,JJ246391,2003-02-20
10105,15,145,1401,S12_1108,Shipped,41,205.72,8434.52,spain,10105-15,145-CN328545,4710.73,CN328545,2004-07-03
10105,15,145,1401,S12_1108,Shipped,41,205.72,8434.52,spain,10105-15,145-ED39322,28211.7,ED39322,2004-04-26
10105,15,145,1401,S12_1108,Shipped,41,205.72,8434.52,spain,10105-15,145-HR182688,20564.86,HR182688,2004-12-01
10105,15,145,1401,S12_1108,Shipped,41,205.72,8434.52,spain,10105-15,145-JJ246391,53959.21,JJ246391,2003-02-20
10106,1,278,1401,S700_2834,Shipped,32,113.9,3644.8,spain,10106-1,278-BJ483870,37654.09,BJ483870,2004-12-05
10106,1,278,1401,S700_2834,Shipped,32,113.9,3644.8,spain,10106-1,278-GP636783,52151.81,GP636783,2003-03-02
10106,1,278,1401,S700_2834,Shipped,32,113.9,3644.8,spain,10106-1,278-NI983021,37723.79,NI983021,2003-11-24
10106,2,278,1401,S18_2581,Shipped,34,81.1,2757.4,spain,10106-2,278-BJ483870,37654.09,BJ483870,2004-12-05
10106,2,278,1401,S18_2581,Shipped,34,81.1,2757.4,spain,10106-2,278-GP636783,52151.81,GP636783,2003-03-02
10106,2,278,1401,S18_2581,Shipped,34,81.1,2757.4,spain,10106-2,278-NI983021,37723.79,NI983021,2003-11-24
10106,3,278,1401,S24_4278,Shipped,26,71.0,1846.0,spain,10106-3,278-BJ483870,37654.09,BJ483870,2004-12-05
10106,3,278,1401,S24_4278,Shipped,26,71.0,1846.0,spain,10106-3,278-GP636783,52151.81,GP636783,2003-03-02
10106,3,278,1401,S24_4278,Shipped,26,71.0,1846.0,spain,10106-3,278-NI983021,37723.79,NI983021,2003-11-24
10106,4,278,1401,S24_1785,Shipped,28,107.23,3002.44,spain,10106-4,278-BJ483870,37654.09,BJ483870,2004-12-05
10106,4,278,1401,S24_1785,Shipped,28,107.23,3002.44,spain,10106-4,278-GP636783,52151.81,GP636783,2003-03-02
10106,4,278,1401,S24_1785,Shipped,28,107.23,3002.44,spain,10106-4,278-NI983021,37723.79,NI983021,2003-11-24
10106,5,278,1401,S32_4289,Shipped,33,65.35,2156.55,spain,10106-5,278-BJ483870,37654.09,BJ483870,2004-12-05
10106,5,278,1401,S32_4289,Shipped,33,65.35,2156.55,spain,10106-5,278-GP636783,52151.81,GP636783,2003-03-02
10106,5,278,1401,S32_4289,Shipped,33,65.35,2156.55,spain,10106-5,278-NI983021,37723.79,NI983021,2003-11-24
10106,6,278,1401,S50_1341,Shipped,39,35.78,1395.42,spain,10106-6,278-BJ483870,37654.09,BJ483870,2004-12-05
10106,6,278,1401,S50_1341,Shipped,39,35.78,1395.42,spain,10106-6,278-GP636783,52151.81,GP636783,2003-03-02
10106,6,278,1401,S50_1341,Shipped,39,35.78,1395.42,spain,10106-6,278-NI983021,37723.79,NI983021,2003-11-24
10106,7,278,1401,S700_1691,Shipped,31,91.34,2831.54,spain,10106-7,278-BJ483870,37654.09,BJ483870,2004-12-05
10106,7,278,1401,S700_1691,Shipped,31,91.34,2831.54,spain,10106-7,278-GP636783,52151.81,GP636783,2003-03-02
10106,7,278,1401,S700_1691,Shipped,31,91.34,2831.54,spain,10106-7,278-NI983021,37723.79,NI983021,2003-11-24
10106,8,278,1401,S700_3167,Shipped,44,76.0,3344.0,spain,10106-8,278-BJ483870,37654.09,BJ483870,2004-12-05
10106,8,278,1401,S700_3167,Shipped,44,76.0,3344.0,spain,10106-8,278-GP636783,52151.81,GP636783,2003-03-02
10106,8,278,1401,S700_3167,Shipped,44,76.0,3344.0,spain,10106-8,278-NI983021,37723.79,NI983021,2003-11-24
10106,9,278,1401,S700_2466,Shipped,34,99.72,3390.48,spain,10106-9,278-BJ483870,37654.09,BJ483870,2004-12-05
10106,9,278,1401,S700_2466,Shipped,34,99.72,3390.48,spain,10106-9,278-GP636783,52151.81,GP636783,2003-03-02
10106,9,278,1401,S700_2466,Shipped,34,99.72,3390.48,spain,10106-9,278-NI983021,37723.79,NI983021,2003-11-24
10106,10,278,1401,S700_4002,Shipped,48,70.33,3375.84,spain,10106-10,278-BJ483870,37654.09,BJ483870,2004-12-05
10106,10,278,1401,S700_4002,Shipped,48,70.33,3375.84,spain,10106-10,278-GP636783,52151.81,GP636783,2003-03-02
10106,10,278,1401,S700_4002,Shipped,48,70.33,3375.84,spain,10106-10,278-NI983021,37723.79,NI983021,2003-11-24
10106,13,278,1401,S24_2841,Shipped,49,65.77,3222.73,spain,10106-13,278-BJ483870,37654.09,BJ483870,2004-12-05
10106,13,278,1401,S24_2841,Shipped,49,65.77,3222.73,spain,10106-13,278-GP636783,52151.81,GP636783,2003-03-02
10106,13,278,1401,S24_2841,Shipped,49,65.77,3222.73,spain,10106-13,278-NI983021,37723.79,NI983021,2003-11-24
10106,14,278,1401,S24_3420,Shipped,31,55.89,1732.59,spain,10106-14,278-BJ483870,37654.09,BJ483870,2004-12-05
10106,14,278,1401,S24_3420,Shipped,31,55.89,1732.59,spain,10106-14,278-GP636783,52151.81,GP636783,2003-03-02
10106,14,278,1401,S24_3420,Shipped,31,55.89,1732.59,spain,10106-14,278-NI983021,37723.79,NI983021,2003-11-24
10106,15,278,1401,S72_1253,Shipped,48,43.7,2097.6,spain,10106-15,278-BJ483870,37654.09,BJ483870,2004-12-05
10106,15,278,1401,S72_1253,Shipped,48,43.7,2097.6,spain,10106-15,278-GP636783,52151.81,GP636783,2003-03-02
10106,15,278,1401,S72_1253,Shipped,48,43.7,2097.6,spain,10106-15,278-NI983021,37723.79,NI983021,2003-11-24
10106,17,278,1401,S18_3856,Shipped,41,94.22,3863.02,spain,10106-17,278-BJ483870,37654.09,BJ483870,2004-12-05
10106,17,278,1401,S18_3856,Shipped,41,94.22,3863.02,spain,10106-17,278-GP636783,52151.81,GP636783,2003-03-02
10106,17,278,1401,S18_3856,Shipped,41,94.22,3863.02,spain,10106-17,278-NI983021,37723.79,NI983021,2003-11-24
10106,18,278,1401,S18_3029,Shipped,41,80.86,3315.26,spain,10106-18,278-BJ483870,37654.09,BJ483870,2004-12-05
10106,18,278,1401,S18_3029,Shipped,41,80.86,3315.26,spain,10106-18,278-GP636783,52151.81,GP636783,2003-03-02
10106,18,278,1401,S18_3029,Shipped,41,80.86,3315.26,spain,10106-18,278-NI983021,37723.79,NI983021,2003-11-24
10107,1,131,1323,S12_2823,Shipped,21,122.0,2562.0,spain,10107-1,131-CL442705,22292.62,CL442705,2003-03-12
10107,1,131,1323,S12_2823,Shipped,21,122.0,2562.0,spain,10107-1,131-MA724562,50025.35,MA724562,2004-12-02
10107,1,131,1323,S12_2823,Shipped,21,122.0,2562.0,spain,10107-1,131-NB445135,35321.97,NB445135,2004-09-11
10107,2,131,1323,S10_1678,Shipped,30,81.35,2440.5,spain,10107-2,131-CL442705,22292.62,CL442705,2003-03-12
10107,2,131,1323,S10_1678,Shipped,30,81.35,2440.5,spain,10107-2,131-MA724562,50025.35,MA724562,2004-12-02
10107,2,131,1323,S10_1678,Shipped,30,81.35,2440.5,spain,10107-2,131-NB445135,35321.97,NB445135,2004-09-11
10107,3,131,1323,S24_1578,Shipped,25,96.92,2423.0,spain,10107-3,131-CL442705,22292.62,CL442705,2003-03-12
10107,3,131,1323,S24_1578,Shipped,25,96.92,2423.0,spain,10107-3,131-MA724562,50025.35,MA724562,2004-12-02
10107,3,131,1323,S24_1578,Shipped,25,96.92,2423.0,spain,10107-3,131-NB445135,35321.97,NB445135,2004-09-11
10107,6,131,1323,S18_2625,Shipped,29,52.7,1528.3,spain,10107-6,131-CL442705,22292.62,CL442705,2003-03-12
10107,6,131,1323,S18_2625,Shipped,29,52.7,1528.3,spain,10107-6,131-MA724562,50025.35,MA724562,2004-12-02
10107,6,131,1323,S18_2625,Shipped,29,52.7,1528.3,spain,10107-6,131-NB445135,35321.97,NB445135,2004-09-11
10107,7,131,1323,S24_2000,Shipped,38,73.12,2778.56,spain,10107-7,131-CL442705,22292.62,CL442705,2003-03-12
10107,7,131,1323,S24_2000,Shipped,38,73.12,2778.56,spain,10107-7,131-MA724562,50025.35,MA724562,2004-12-02
10107,7,131,1323,S24_2000,Shipped,38,73.12,2778.56,spain,10107-7,131-NB445135,35321.97,NB445135,2004-09-11
10107,8,131,1323,S32_1374,Shipped,20,88.9,1778.0,spain,10107-8,131-CL442705,22292.62,CL442705,2003-03-12
10107,8,131,1323,S32_1374,Shipped,20,88.9,1778.0,spain,10107-8,131-MA724562,50025.35,MA724562,2004-12-02
10107,8,131,1323,S32_1374,Shipped,20,88.9,1778.0,spain,10107-8,131-NB445135,35321.97,NB445135,2004-09-11
10108,1,385,0,S24_3856,Shipped,40,132.0,5280.0,japan,10108-1,385-BN347084,20644.24,BN347084,2003-12-02
10108,1,385,0,S24_3856,Shipped,40,132.0,5280.0,japan,10108-1,385-CP804873,15822.84,CP804873,2004-11-19
10108,1,385,0,S24_3856,Shipped,40,132.0,5280.0,japan,10108-1,385-EK785462,51001.22,EK785462,2003-03-09
10108,2,385,0,S18_1889,Shipped,38,67.76,2574.0,japan,10108-2,385-BN347084,20644.24,BN347084,2003-12-02
10108,2,385,0,S18_1889,Shipped,38,67.76,2574.0,japan,10108-2,385-CP804873,15822.84,CP804873,2004-11-19
10108,2,385,0,S18_1889,Shipped,38,67.76,2574.0,japan,10108-2,385-EK785462,51001.22,EK785462,2003-03-09
10108,3,385,0,S12_4675,Shipped,36,107.1,3855.0,japan,10108-3,385-BN347084,20644.24,BN347084,2003-12-02
10108,3,385,0,S12_4675,Shipped,36,107.1,3855.0,japan,10108-3,385-CP804873,15822.84,CP804873,2004-11-19
10108,3,385,0,S12_4675,Shipped,36,107.1,3855.0,japan,10108-3,385-EK785462,51001.22,EK785462,2003-03-09
10108,4,385,0,S12_3380,Shipped,45,96.3,4333.0,japan,10108-4,385-BN347084,20644.24,BN347084,2003-12-02
10108,4,385,0,S12_3380,Shipped,45,96.3,4333.0,japan,10108-4,385-CP804873,15822.84,CP804873,2004-11-19
10108,4,385,0,S12_3380,Shipped,45,96.3,4333.0,japan,10108-4,385-EK785462,51001.22,EK785462,2003-03-09
10108,6,385,0,S12_1099,Shipped,33,165.38,5457.0,japan,10108-6,385-BN347084,20644.24,BN347084,2003-12-02
10108,6,385,0,S12_1099,Shipped,33,165.38,5457.0,japan,10108-6,385-CP804873,15822.84,CP804873,2004-11-19
10108,6,385,0,S12_1099,Shipped,33,165.38,5457.0,japan,10108-6,385-EK785462,51001.22,EK785462,2003-03-09
10108,7,385,0,S12_3990,Shipped,39,75.81,2956.0,japan,10108-7,385-BN347084,20644.24,BN347084,2003-12-02
10108,7,385,0,S12_3990,Shipped,39,75.81,2956.0,japan,10108-7,385-CP804873,15822.84,CP804873,2004-11-19
10108,7,385,0,S12_3990,Shipped,39,75.81,2956.0,japan,10108-7,385-EK785462,51001.22,EK785462,2003-03-09
10108,8,385,0,S18_3482,Shipped,29,132.29,3836.0,japan,10108-8,385-BN347084,20644.24,BN347084,2003-12-02
10108,8,385,0,S18_3482,Shipped,29,132.29,3836.0,japan,10108-8,385-CP804873,15822.84,CP804873,2004-11-19
10108,8,385,0,S18_3482,Shipped,29,132.29,3836.0,japan,10108-8,385-EK785462,51001.22,EK785462,2003-03-09
10108,9,385,0,S18_3278,Shipped,26,73.17,1902.0,japan,10108-9,385-BN347084,20644.24,BN347084,2003-12-02
10108,9,385,0,S18_3278,Shipped,26,73.17,1902.0,japan,10108-9,385-CP804873,15822.84,CP804873,2004-11-19
10108,9,385,0,S18_3278,Shipped,26,73.17,1902.0,japan,10108-9,385-EK785462,51001.22,EK785462,2003-03-09
10108,11,385,0,S18_4721,Shipped,44,139.87,6154.0,japan,10108-11,385-BN347084,20644.24,BN347084,2003-12-02
10108,11,385,0,S18_4721,Shipped,44,139.87,6154.0,japan,10108-11,385-CP804873,15822.84,CP804873,2004-11-19
10108,11,385,0,S18_4721,Shipped,44,139.87,6154.0,japan,10108-11,385-EK785462,51001.22,EK785462,2003-03-09
10108,12,385,0,S18_3782,Shipped,43,52.84,2272.0,japan,10108-12,385-BN347084,20644.24,BN347084,2003-12-02
10108,12,385,0,S18_3782,Shipped,43,52.84,2272.0,japan,10108-12,385-CP804873,15822.84,CP804873,2004-11-19
10108,12,385,0,S18_3782,Shipped,43,52.84,2272.0,japan,10108-12,385-EK785462,51001.22,EK785462,2003-03-09
10108,13,385,0,S32_2206,Shipped,27,36.21,977.0,japan,10108-13,385-BN347084,20644.24,BN347084,2003-12-02
10108,13,385,0,S32_2206,Shipped,27,36.21,977.0,japan,10108-13,385-CP804873,15822.84,CP804873,2004-11-19
10108,13,385,0,S32_2206,Shipped,27,36.21,977.0,japan,10108-13,385-EK785462,51001.22,EK785462,2003-03-09
10108,14,385,0,S50_4713,Shipped,34,74.85,2544.0,japan,10108-14,385-BN347084,20644.24,BN347084,2003-12-02
10108,14,385,0,S50_4713,Shipped,34,74.85,2544.0,japan,10108-14,385-CP804873,15822.84,CP804873,2004-11-19
10108,14,385,0,S50_4713,Shipped,34,74.85,2544.0,japan,10108-14,385-EK785462,51001.22,EK785462,2003-03-09
10108,15,385,0,S24_2360,Shipped,35,64.41,2254.0,japan,10108-15,385-BN347084,20644.24,BN347084,2003-12-02
10108,15,385,0,S24_2360,Shipped,35,64.41,2254.0,japan,10108-15,385-CP804873,15822.84,CP804873,2004-11-19
10108,15,385,0,S24_2360,Shipped,35,64.41,2254.0,japan,10108-15,385-EK785462,51001.22,EK785462,2003-03-09
10108,16,385,0,S32_4485,Shipped,31,87.76,2720.0,japan,10108-16,385-BN347084,20644.24,BN347084,2003-12-02
10108,16,385,0,S32_4485,Shipped,31,87.76,2720.0,japan,10108-16,385-CP804873,15822.84,CP804873,2004-11-19
10108,16,385,0,S32_4485,Shipped,31,87.76,2720.0,japan,10108-16,385-EK785462,51001.22,EK785462,2003-03-09
10109,2,486,1323,S18_3685,Shipped,47,125.74,5909.78,spain,10109-2,486-BL66528,5899.38,BL66528,2004-04-14
10109,2,486,1323,S18_3685,Shipped,47,125.74,5909.78,spain,10109-2,486-HS86661,45994.07,HS86661,2004-11-23
10109,2,486,1323,S18_3685,Shipped,47,125.74,5909.78,spain,10109-2,486-JB117768,25833.14,JB117768,2003-03-20
10109,3,486,1323,S18_1984,Shipped,38,137.98,5243.24,spain,10109-3,486-BL66528,5899.38,BL66528,2004-04-14
10109,3,486,1323,S18_1984,Shipped,38,137.98,5243.24,spain,10109-3,486-HS86661,45994.07,HS86661,2004-11-23
10109,3,486,1323,S18_1984,Shipped,38,137.98,5243.24,spain,10109-3,486-JB117768,25833.14,JB117768,2003-03-20
10109,4,486,1323,S18_1129,Shipped,26,117.48,3054.48,spain,10109-4,486-BL66528,5899.38,BL66528,2004-04-14
10109,4,486,1323,S18_1129,Shipped,26,117.48,3054.48,spain,10109-4,486-HS86661,45994.07,HS86661,2004-11-23
10109,4,486,1323,S18_1129,Shipped,26,117.48,3054.48,spain,10109-4,486-JB117768,25833.14,JB117768,2003-03-20
10109,5,486,1323,S18_3232,Shipped,46,160.87,7400.02,spain,10109-5,486-BL66528,5899.38,BL66528,2004-04-14
10109,5,486,1323,S18_3232,Shipped,46,160.87,7400.02,spain,10109-5,486-HS86661,45994.07,HS86661,2004-11-23
10109,5,486,1323,S18_3232,Shipped,46,160.87,7400.02,spain,10109-5,486-JB117768,25833.14,JB117768,2003-03-20
10109,6,486,1323,S24_2972,Shipped,29,32.1,930.9,spain,10109-6,486-BL66528,5899.38,BL66528,2004-04-14
10109,6,486,1323,S24_2972,Shipped,29,32.1,930.9,spain,10109-6,486-HS86661,45994.07,HS86661,2004-11-23
